day,price,symbol,blockchain
2023-06-01 00:00:00.000 UTC,6.424791666666648,LINK,polygon
2023-06-01 00:00:00.000 UTC,93.42597222222238,dQUICK,polygon
2023-06-01 00:00:00.000 UTC,1.0006725902777778,DAI,polygon
2023-05-31 00:00:00.000 UTC,4.876249999999993,GNS,polygon
2023-05-31 00:00:00.000 UTC,1.0005861458333336,DAI,polygon
2023-05-31 00:00:00.000 UTC,0.9568139999999994,stMATIC,polygon
2023-05-31 00:00:00.000 UTC,1874.600312500002,WETH,polygon
2023-05-31 00:00:00.000 UTC,1.0007317187499989,USDC,polygon
2023-05-31 00:00:00.000 UTC,94.98822916666666,dQUICK,polygon
2023-05-31 00:00:00.000 UTC,1.0009735590277768,USDT,polygon
2023-05-31 00:00:00.000 UTC,6.502465277777757,LINK,polygon
2023-05-31 00:00:00.000 UTC,0.8910955208333324,WMATIC,polygon
2023-05-31 00:00:00.000 UTC,27265.1034375,WBTC,polygon
2023-05-30 00:00:00.000 UTC,27832.39249999994,WBTC,polygon
2023-05-30 00:00:00.000 UTC,1.0009103229166663,USDT,polygon
2023-05-30 00:00:00.000 UTC,1.0005156319444442,DAI,polygon
2023-05-30 00:00:00.000 UTC,0.9057881493055557,WMATIC,polygon
2023-05-30 00:00:00.000 UTC,6.610034722222218,LINK,polygon
2023-05-30 00:00:00.000 UTC,1904.7706250000033,WETH,polygon
2023-05-30 00:00:00.000 UTC,1.000639618055556,USDC,polygon
2023-05-30 00:00:00.000 UTC,5.065208333333317,GNS,polygon
2023-05-30 00:00:00.000 UTC,97.00128472222225,dQUICK,polygon
2023-05-30 00:00:00.000 UTC,0.9719513506944452,stMATIC,polygon
2023-05-29 00:00:00.000 UTC,0.9938324687500031,stMATIC,polygon
2023-05-29 00:00:00.000 UTC,1900.658541666671,WETH,polygon
2023-05-29 00:00:00.000 UTC,1.000501760416665,USDC,polygon
2023-05-29 00:00:00.000 UTC,5.088993055555545,GNS,polygon
2023-05-29 00:00:00.000 UTC,0.9262624340277777,WMATIC,polygon
2023-05-29 00:00:00.000 UTC,27901.315416666694,WBTC,polygon
2023-05-29 00:00:00.000 UTC,97.40253472222231,dQUICK,polygon
2023-05-29 00:00:00.000 UTC,1.0008004895833336,USDT,polygon
2023-05-29 00:00:00.000 UTC,1.0004590624999998,DAI,polygon
2023-05-29 00:00:00.000 UTC,6.613298611111086,LINK,polygon
2023-05-28 00:00:00.000 UTC,27334.10475694443,WBTC,polygon
2023-05-28 00:00:00.000 UTC,1.000772788194445,USDC,polygon
2023-05-28 00:00:00.000 UTC,0.9955381041666667,stMATIC,polygon
2023-05-28 00:00:00.000 UTC,97.09885416666656,dQUICK,polygon
2023-05-28 00:00:00.000 UTC,1.000568729166667,DAI,polygon
2023-05-28 00:00:00.000 UTC,1853.3109722222243,WETH,polygon
2023-05-28 00:00:00.000 UTC,4.985590277777758,GNS,polygon
2023-05-28 00:00:00.000 UTC,6.524652777777796,LINK,polygon
2023-05-28 00:00:00.000 UTC,0.9282382499999998,WMATIC,polygon
2023-05-28 00:00:00.000 UTC,1.0010145138888882,USDT,polygon
2023-05-27 00:00:00.000 UTC,1.0011749791666689,USDT,polygon
2023-05-27 00:00:00.000 UTC,6.386458333333299,LINK,polygon
2023-05-27 00:00:00.000 UTC,0.919061545138888,WMATIC,polygon
2023-05-27 00:00:00.000 UTC,26764.980243055626,WBTC,polygon
2023-05-27 00:00:00.000 UTC,0.9854992291666651,stMATIC,polygon
2023-05-27 00:00:00.000 UTC,98.52156250000009,dQUICK,polygon
2023-05-27 00:00:00.000 UTC,1829.8322569444429,WETH,polygon
2023-05-27 00:00:00.000 UTC,1.0004765416666657,DAI,polygon
2023-05-27 00:00:00.000 UTC,4.895972222222245,GNS,polygon
2023-05-27 00:00:00.000 UTC,1.00092202777778,USDC,polygon
2023-05-26 00:00:00.000 UTC,26619.42368055548,WBTC,polygon
2023-05-26 00:00:00.000 UTC,1.001243965277778,DAI,polygon
2023-05-26 00:00:00.000 UTC,0.9736793159722228,stMATIC,polygon
2023-05-26 00:00:00.000 UTC,4.799826388888851,GNS,polygon
2023-05-26 00:00:00.000 UTC,1.0012769513888888,USDT,polygon
2023-05-26 00:00:00.000 UTC,98.61343750000016,dQUICK,polygon
2023-05-26 00:00:00.000 UTC,1820.7694097222204,WETH,polygon
2023-05-26 00:00:00.000 UTC,6.326006944444457,LINK,polygon
2023-05-26 00:00:00.000 UTC,1.0011396805555526,USDC,polygon
2023-05-26 00:00:00.000 UTC,0.9079109895833356,WMATIC,polygon
2023-05-25 00:00:00.000 UTC,94.01145833333324,dQUICK,polygon
2023-05-25 00:00:00.000 UTC,26353.859548611064,WBTC,polygon
2023-05-25 00:00:00.000 UTC,0.9452616597222221,stMATIC,polygon
2023-05-25 00:00:00.000 UTC,1795.6053819444426,WETH,polygon
2023-05-25 00:00:00.000 UTC,1.001052961805556,USDC,polygon
2023-05-25 00:00:00.000 UTC,1.0010640416666687,USDT,polygon
2023-05-25 00:00:00.000 UTC,0.8814882569444432,WMATIC,polygon
2023-05-25 00:00:00.000 UTC,6.294062500000076,LINK,polygon
2023-05-25 00:00:00.000 UTC,4.724270833333311,GNS,polygon
2023-05-25 00:00:00.000 UTC,1.0008004375000001,DAI,polygon
2023-05-24 00:00:00.000 UTC,1815.5486458333326,WETH,polygon
2023-05-24 00:00:00.000 UTC,1.0010953923611132,USDC,polygon
2023-05-24 00:00:00.000 UTC,1.000966711805555,DAI,polygon
2023-05-24 00:00:00.000 UTC,1.0012057361111115,USDT,polygon
2023-05-24 00:00:00.000 UTC,0.9361892847222238,stMATIC,polygon
2023-05-24 00:00:00.000 UTC,0.8731450416666675,WMATIC,polygon
2023-05-24 00:00:00.000 UTC,6.358333333333364,LINK,polygon
2023-05-24 00:00:00.000 UTC,95.45725694444454,dQUICK,polygon
2023-05-24 00:00:00.000 UTC,4.810590277777777,GNS,polygon
2023-05-24 00:00:00.000 UTC,26687.725277777783,WBTC,polygon
2023-05-23 00:00:00.000 UTC,0.9481609861111113,stMATIC,polygon
2023-05-23 00:00:00.000 UTC,1.0008349583333336,USDT,polygon
2023-05-23 00:00:00.000 UTC,5.053645833333357,GNS,polygon
2023-05-23 00:00:00.000 UTC,1.0006703611111123,USDC,polygon
2023-05-23 00:00:00.000 UTC,6.544791666666741,LINK,polygon
2023-05-23 00:00:00.000 UTC,0.8843509097222224,WMATIC,polygon
2023-05-23 00:00:00.000 UTC,27273.57986111113,WBTC,polygon
2023-05-23 00:00:00.000 UTC,1852.3010416666655,WETH,polygon
2023-05-23 00:00:00.000 UTC,1.001145218749999,DAI,polygon
2023-05-23 00:00:00.000 UTC,97.30489583333346,dQUICK,polygon
2023-05-22 00:00:00.000 UTC,0.8639462777777764,WMATIC,polygon
2023-05-22 00:00:00.000 UTC,26861.58472222228,WBTC,polygon
2023-05-22 00:00:00.000 UTC,1.0007946597222208,DAI,polygon
2023-05-22 00:00:00.000 UTC,0.9249345902777735,stMATIC,polygon
2023-05-22 00:00:00.000 UTC,95.66159722222203,dQUICK,polygon
2023-05-22 00:00:00.000 UTC,6.503541666666768,LINK,polygon
2023-05-22 00:00:00.000 UTC,1.0012331770833331,USDT,polygon
2023-05-22 00:00:00.000 UTC,1814.6978472222195,WETH,polygon
2023-05-22 00:00:00.000 UTC,1.0010106493055564,USDC,polygon
2023-05-22 00:00:00.000 UTC,5.029340277777754,GNS,polygon
2023-05-21 00:00:00.000 UTC,100.12711805555573,dQUICK,polygon
2023-05-21 00:00:00.000 UTC,27016.542881944464,WBTC,polygon
2023-05-21 00:00:00.000 UTC,1815.348715277778,WETH,polygon
2023-05-21 00:00:00.000 UTC,5.15815972222215,GNS,polygon
2023-05-21 00:00:00.000 UTC,1.0009440034722248,USDC,polygon
2023-05-21 00:00:00.000 UTC,0.9355527951388879,stMATIC,polygon
2023-05-21 00:00:00.000 UTC,1.001369461805555,USDT,polygon
2023-05-21 00:00:00.000 UTC,6.480347222222248,LINK,polygon
2023-05-21 00:00:00.000 UTC,0.871394958333333,WMATIC,polygon
